id,model_key,model_family,model_params,protagonist_gender,country,person,word_count,tokens
ollama-mistral-nemo_OlderBrother_China_male,ollama-mistral-nemo,mistral,12B,male,China,Older Brother,180,"['ancient', 'china', 'live', 'young', 'boy', 'name', 'wei', 'wei', 'know', 'far', 'wide', 'love', 'book', 'especially', 'wise', 'old', 'tortoise', 'day', 'wei', 'find', 'injure', 'tortoise', 'river', 'nurse', 'health', 'name', 'wu', '\n\n', 'wei', 'spend', 'hour', 'teach', 'wu', 'beloved', 'book', 'day', 'wei', 'ask', 'wu', 'wise', 'thing', 'learn', 'wu', 'reply', 'thousand', 'mile', 'begin', 'single', 'step', 'wei', 'think', 'realize', 'engross', 'learn', 'venture', 'explore', 'world', '\n\n', 'morning', 'wei', 'bid', 'farewell', 'wu', 'embark', 'journey', 'explore', 'mountain', 'river', 'village', 'meet', 'friend', 'way', 'return', 'home', 'year', 'later', 'wei', 'find', 'wu', 'wait', 'learn', 'wei', 'say', 'wisdom', 'remain', 'guide', 'light', '\n\n', 'moral', 'story', 'book', 'teach', 'true', 'understanding', 'come', 'personal', 'experience', 'time', 'explore', 'experience', 'world']"
ollama-mistral-nemo_OlderBrother_SouthKorea_female,ollama-mistral-nemo,mistral,12B,female,South Korea,Older Brother,208,"['heart', 'seoul', 'live', 'lively', 'girl', 'name', 'minji', 'know', 'neighborhood', 'laughter', 'echo', 'like', 'melody', 'curiosity', 'vast', 'han', 'river', 'minji', 'old', 'brother', 'love', 'tell', 'story', 'bedtime', '\n\n', 'day', 'minji', 'find', 'tiny', 'bamboo', 'seedle', 'courtyard', 'nurture', 'tenderly', 'water', 'daily', 'sun', 'gaze', 'day', 'turn', 'week', 'seedling', 'show', 'sign', 'growth', 'minji', 'patience', 'begin', 'wane', 'grow', 'complain', 'brother', '\n\n', 'brother', 'smile', 'softly', 'remember', 'grandmother', 'word', 'bamboo', 'take', 'time', 'begin', 'grow', 'swiftly', 'patience', 'minji', '\n\n', 'minji', 'think', 'decide', 'wait', 'little', 'long', 'morning', 'wake', 'find', 'courtyard', 'bath', 'golden', 'light', 'stand', 'tall', 'proud', 'bamboo', 'plant', 'reach', 'sky', 'minji', 'heart', 'swell', 'joy', '\n\n', 'minji', 'understand', 'patience', 'bring', 'reward', 'tiny', 'seedling', 'teach', 'valuable', 'lesson', 'wait', 'growth', 'grand', 'tall', 'bamboo', 'carry', 'wisdom', 'day', 'remember', 'tale', 'patient', 'little', 'plant']"
ollama-mistral-nemo_OlderBrother_SouthKorea_male,ollama-mistral-nemo,mistral,12B,male,South Korea,Older Brother,181,"['time', 'ancient', 'korea', 'live', 'young', 'boy', 'name', 'minu', 'know', 'village', 'kindness', 'generosity', 'cold', 'winter', 'night', 'old', 'man', 'knock', 'minu', 'door', 'shiver', 'hunger', 'minu', 'welcome', 'warmly', 'share', 'meal', 'despite', 'have', 'little', '\n\n', 'day', 'minu', 'discover', 'old', 'man', 'actually', 'mountain', 'spirit', 'disguise', 'human', 'form', 'spirit', 'reveal', 'test', 'child', 'village', 'minu', 'show', 'true', 'kindness', 'expect', 'return', 'reward', 'spirit', 'grant', 'minu', 'magical', 'seed', 'grow', 'tree', 'wish', '\n\n', 'minu', 'plant', 'seed', 'love', 'care', 'grow', 'overnight', 'tower', 'pine', 'tree', 'provide', 'shelter', 'warmth', 'bird', 'harsh', 'winter', 'month', 'bird', 'grateful', 'bring', 'delicious', 'fruit', 'morning', 'minu', 'breakfast', '\n\n', 'moral', 'story', 'kindness', 'beget', 'kindness', 'kind', 'generous', 'expect', 'return', 'receive', 'unexpected', 'blessing', 'goodnight']"
ollama-mistral-nemo_OlderBrother_Indonesia_male,ollama-mistral-nemo,mistral,12B,male,Indonesia,Older Brother,205,"['heart', 'java', 'indonesia', 'live', 'curious', 'boy', 'name', 'adi', 'family', 'know', 'skilled', 'weaving', 'adi', 'interested', 'cook', 'spend', 'hour', 'watch', 'mother', 'prepare', 'meal', 'dream', 'day', 'create', 'dish', 'people', 'happy', '\n\n', 'evening', 'adi', 'decide', 'surprise', 'family', 'dinner', 'experiment', 'spice', 'ingredient', 'determine', 'create', 'special', 'family', 'taste', 'meal', 'spit', 'dismay', 'adi', 'heartbroken', 'resolve', 'learn', 'mistake', '\n\n', 'seek', 'advice', 'village', 'old', 'cook', 'pak', 'harun', 'pak', 'harun', 'explain', 'cooking', 'like', 'weaving', 'adi', 'take', 'patience', 'practice', 'right', 'understand', 'ingredient', 'role', 'create', 'wonderful', '\n\n', 'adi', 'take', 'word', 'heart', 'spend', 'month', 'learn', 'ingredient', 'practice', 'technique', 'observe', 'cook', 'finally', 'create', 'dish', 'perfectly', 'balanced', 'flavor', 'family', 'praise', 'news', 'adi', 'culinary', 'prowess', 'spread', 'village', '\n\n', 'adi', 'know', 'perfection', 'take', 'time', 'patience', 'moral', 'story', 'face', 'failure', 'teach', 'valuable', 'lesson']"
ollama-mistral-nemo_OlderBrother_Thailand_female,ollama-mistral-nemo,mistral,12B,female,Thailand,Older Brother,172,"['lush', 'green', 'valley', 'thailand', 'live', 'curious', 'little', 'girl', 'name', 'kanya', 'love', 'explore', 'jungle', 'family', 'rice', 'field', 'fascinate', 'vibrant', 'color', 'enchant', 'creature', 'day', 'find', 'injure', 'gibbon', 'hang', 'tree', 'fur', 'golden', 'set', 'sun', 'kanya', 'gently', 'approach', 'whisper', 'soothe', 'word', 'thai', 'phot', 'phot', 'mean', 'calm', '\n\n', 'gibbon', 'eye', 'soften', 'gentle', 'touch', 'clear', 'kanya', 'creature', 'need', 'help', 'return', 'home', 'fetch', 'fruit', 'water', 'day', 'visit', 'gibbon', 'care', 'regain', 'strength', 'injure', 'animal', 'begin', 'playfully', 'swing', 'tree', 'tree', '\n\n', 'evening', 'kanya', 'watch', 'new', 'friend', 'leap', 'joyously', 'sunset', 'realize', 'moral', 'story', 'like', 'take', 'care', 'help', 'bring', 'great', 'happiness', 'day', 'forward', 'kanya', 'mission', 'protect', 'nurture', 'creature', 'need']"
ollama-mistral-nemo_OlderBrother_Vietnam_female,ollama-mistral-nemo,mistral,12B,female,Vietnam,Older Brother,186,"['heart', 'vietnam', 'live', 'young', 'girl', 'name', 'mai', 'know', 'village', 'kindness', 'laughter', 'light', 'gloomiest', 'day', 'mai', 'secret', 'dream', 'want', 'tailor', 'like', 'grandmother', 'weave', 'magic', 'stitch', '\n\n', 'day', 'mai', 'find', 'abandon', 'bird', 'nest', 'fill', 'shimmering', 'feather', 'decide', 'beautiful', 'quilt', 'beloved', 'grandmother', 'villager', 'laugh', 'say', 'waste', 'time', 'foolishness', 'mai', 'feel', 'dishearten', 'refuse', '\n\n', 'day', 'turn', 'week', 'mai', 'work', 'tirelessly', 'collect', 'feather', 'find', 'blow', 'wind', 'nest', 'sew', 'love', 'care', 'create', 'quilt', 'unlike', 'village', 'finally', 'gift', 'grandmother', 'astound', 'beauty', '\n\n', 'moral', 'story', 'listen', 'mock', 'dream', 'like', 'mai', 'chase', 'heart', 'lead', 'create', 'truly', 'magnificent']"
ollama-mistral-nemo_OlderBrother_Vietnam_male,ollama-mistral-nemo,mistral,12B,male,Vietnam,Older Brother,185,"['heart', 'vietnam', 'live', 'young', 'boy', 'name', 'ánh', 'know', 'vibrant', 'smile', 'love', 'fish', 'sparkle', 'river', 'surround', 'village', 'day', 'cast', 'net', 'hop', 'catch', 'fish', 'help', 'family', '\n\n', 'day', 'ánh', 'catch', 'magical', 'fish', 'unlike', 'speak', 'human', 'voice', 'let', 'young', 'exchange', 'grant', 'wish', 'intrigue', 'kind', 'hearte', 'ánh', 'release', 'fish', 'river', '\n\n', 'morning', 'surprised', 'find', 'net', 'fish', 'go', 'fish', 'village', 'elder', 'ask', 'ánh', 'blushing', 'ánh', 'tell', 'happen', 'villager', 'cheer', 'ánh', 'kindness', 'honesty', '\n\n', 'day', 'forward', 'fisherman', 'village', 'respect', 'ánh', 'know', 'bring', 'fortune', 'act', 'compassion', 'moral', 'kind', 'honest', 'virtue', 'truly', 'rich', 'close', 'eye', 'imagine', 'sparkle', 'river', 'drift', 'sweet', 'dream', 'goodnight']"
ollama-mistral-nemo_OlderBrother_Philippines_female,ollama-mistral-nemo,mistral,12B,female,Philippines,Older Brother,144,"['heart', 'philippine', 'live', 'curious', 'girl', 'name', 'lily', 'love', 'explore', 'vibrant', 'forest', 'surround', 'village', 'like', 'late', 'grandmother', 'day', 'discover', 'ancient', 'tree', 'hidden', 'door', 'intrigue', 'lily', 'push', 'open', 'find', 'glowing', 'lantern', 'inside', '\n\n', 'excited', 'take', 'home', 'soon', 'enter', 'hut', 'darkness', 'fall', 'suddenly', 'family', 'panic', 'usual', 'chatter', 'replace', 'worried', 'whisper', 'lily', 'realize', 'lantern', 'cause', 'trouble', 'return', 'tree', 'light', 'instantly', 'flood', 'village', '\n\n', 'day', 'forward', 'lily', 'understand', 'true', 'treasure', 'share', 'continue', 'explore', 'careful', 'disturb', 'nature', 'balance', 'remember', 'lesson', 'share', 'respecting', 'treasure', 'find', 'heart', 'culture']"
ollama-mistral-nemo_OlderBrother_Philippines_male,ollama-mistral-nemo,mistral,12B,male,Philippines,Older Brother,182,"['heart', 'lush', 'philippine', 'village', 'live', 'young', 'miguel', 'know', 'insatiable', 'curiosity', 'boundless', 'energy', 'favorite', 'pastime', 'listen', 'lola', 'tale', 'old', 'acacia', 'tree', 'day', 'miguel', 'find', 'ancient', 'artifact', 'tree', 'root', 'whisper', 'secret', 'hear', 'obsess', 'unlock', 'mystery', 'neglect', 'chore', 'friend', '\n\n', 'evening', 'sudden', 'storm', 'uproot', 'acacia', 'tree', 'miguel', 'rush', 'save', 'lola', 'favorite', 'rock', 'chair', 'tuck', 'beneath', 'hold', 'chair', 'tight', 'realize', 'artifact', 'go', 'panic', 'stricken', 'search', 'frantically', 'find', 'mud', 'untouched', 'storm', 'expose', 'hidden', 'underground', 'spring', 'nourish', 'drought', 'stricken', 'village', '\n\n', 'miguel', 'learn', 'selfish', 'pursuit', 'knowledge', 'unintentionally', 'bring', 'life', 'give', 'water', 'community', 'miguel', 'understand', 'value', 'balance', 'pursue', 'dream', 'forget', 'responsibility', 'great', 'good', '\n\n', 'close', 'eye', 'dear', 'let', 'sound', 'rain', 'lull', 'dream', 'fill', 'adventure', 'wisdom', 'like', 'miguel', 'goodnight']"
ollama-mistral-nemo_OlderBrother_Russia_male,ollama-mistral-nemo,mistral,12B,male,Russia,Older Brother,158,"['heart', 'siberia', 'live', 'young', 'boy', 'name', 'ilya', 'know', 'far', 'wide', 'kindness', 'generosity', 'ilya', 'pet', 'squirrel', 'name', 'chushka', 'constant', 'companion', 'day', 'winter', 'approach', 'ilya', 'find', 'chushka', 'shiver', 'nut', 'tree', '\n\n', 'ilya', 'whisper', 'chushka', 'nut', 'store', 'long', 'winter', 'afraid', 'hungry', '\n\n', 'ilya', 'think', 'moment', 'say', 'gather', 'nut', 'chushka', 'let', 'help', 'forest', 'friend', 'need', 'ilya', 'chushka', 'spend', 'day', 'collect', 'nut', 'creature', 'forest', '\n\n', 'snow', 'fall', 'animal', 'gather', 'ilya', 'tree', 'grateful', 'kindness', 'tree', 'fill', 'nut', 'ensure', 'food', 'harsh', 'winter', '\n\n', 'moral', 'lesson', 'kindness', 'beget', 'kindness', 'help', 'help']"
ollama-mistral-nemo_OlderBrother_Germany_female,ollama-mistral-nemo,mistral,12B,female,Germany,Older Brother,197,"['time', 'small', 'german', 'village', 'live', 'curious', 'little', 'girl', 'name', 'gretel', 'evening', 'listen', 'grandmother', 'enchant', 'tale', 'warm', 'fireplace', 'eye', 'sparkle', 'wonder', '\n\n', 'day', 'gretel', 'find', 'ancient', 'music', 'box', 'hide', 'grandmother', 'attic', 'beautifully', 'craft', 'play', 'music', 'determined', 'bring', 'melody', 'life', 'gretel', 'decide', 'fix', '\n\n', 'spend', 'hour', 'tinker', 'intricate', 'mechanism', 'tiny', 'finger', 'work', 'carefully', 'brother', 'laugh', 'soon', 'cheer', 'impress', 'persistence', '\n\n', 'finally', 'day', 'night', 'music', 'box', 'play', 'beautiful', 'german', 'folk', 'tune', 'fill', 'home', 'sweet', 'melody', 'word', 'spread', 'village', 'people', 'begin', 'visit', 'hear', 'gretel', 'music', 'box', '\n\n', 'gretel', 'lonely', 'leave', 'bring', 'old', 'treasure', 'life', 'new', 'friend', 'admire', 'determination', 'skill', '\n\n', 'moral', 'story', 'persistence', 'patience', 'bring', 'beauty', 'joy', 'world', 'seemingly', 'break', 'forget']"
ollama-mistral-nemo_OlderBrother_Greece_female,ollama-mistral-nemo,mistral,12B,female,Greece,Older Brother,200,"['time', 'vibrant', 'hill', 'greece', 'live', 'spirited', 'young', 'girl', 'name', 'elara', 'know', 'far', 'wide', 'laughter', 'wake', 'sleepy', 'bee', 'curiosity', 'outshine', 'bright', 'star', '\n\n', 'day', 'elara', 'find', 'injure', 'bird', 'wing', 'catch', 'thorny', 'bush', 'despite', 'protest', 'carefully', 'free', 'bird', 'grateful', 'afraid', 'fly', 'away', 'elara', 'watch', 'hop', 'return', 'thank', '\n\n', 'day', 'turn', 'week', 'bird', 'visit', 'elara', 'feel', 'sad', 'think', 'maybe', 'ask', 'return', 'mother', 'notice', 'sadness', 'say', 'elara', 'kindness', 'reward', 'help', 'bird', 'expect', 'make', 'act', 'truly', 'kind', '\n\n', 'elara', 'understand', 'help', 'expect', 'gratitude', 'reward', 'learn', 'true', 'kindness', 'lie', 'act', 'acknowledgment', 'afterward', '\n\n', 'dear', 'child', 'remember', 'elara', 'wisdom', 'kind', 'feel', 'right', 'expect', 'reward', 'close', 'eye', 'let', 'dream', 'greek', 'meadow', 'fill', 'happy', 'bee', 'buzz', 'goodnight', 'song']"
ollama-mistral-nemo_OlderBrother_Greece_male,ollama-mistral-nemo,mistral,12B,male,Greece,Older Brother,195,"['tale', 'little', 'andrea', 'olive', 'tree', '\n\n', 'heart', 'greece', 'sun', 'kiss', 'sea', 'live', 'lively', 'boy', 'name', 'andreas', 'small', 'peer', 'spirit', 'vast', 'aegean', 'day', 'school', 'visit', 'grandpa', 'village', 'olive', 'grove', '\n\n', 'day', 'grandpa', 'say', 'andreas', 'tiny', 'sapling', 'year', 'old', 'andreas', 'scoff', 'small', 'grow', 'big', 'grandpa', 'smile', 'patience', 'boy', 'tall', 'tree', 'small', '\n\n', 'day', 'turn', 'week', 'month', 'year', 'andreas', 'grow', 'tall', 'olive', 'tree', 'unchanged', 'dishearten', 'stop', 'visit', 'year', 'pass', 'andrea', 'return', 'grown', 'man', 'find', 'grandpa', 'wait', 'enormous', 'magnificent', 'olive', 'tree', '\n\n', 'andreas', 'grandpa', 'beam', 'sapling', 'laugh', 'andreas', 'gasp', 'marvel', 'height', 'strength', 'grandpa', 'whisper', 'believe', 'grow', 'big', '\n\n', 'remember', 'andreas', 'grandpa', 'say', 'voice', 'gentle', 'firm', 'thing', 'time', 'grow', 'judge', 'worth', 'base', 'present', 'size', 'wait', 'nurture', 'faith', 'miracle', 'happen']"
ollama-mistral-nemo_OlderBrother_Italy_female,ollama-mistral-nemo,mistral,12B,female,Italy,Older Brother,183,"['heart', 'tuscany', 'live', 'spirited', 'young', 'girl', 'name', 'isabella', 'know', 'far', 'wide', 'vibrant', 'imagination', 'laughter', 'light', 'dark', 'room', 'isabella', 'struggle', 'believe', 'talente', 'cooking', 'nonna', '\n\n', 'day', 'nonna', 'pass', 'away', 'leave', 'old', 'recipe', 'book', 'fill', 'family', 'secret', 'isabella', 'decide', 'honor', 'nonna', 'attempt', 'special', 'dish', 'call', 'riso', 'al', 'sale', 'simple', 'elegant', 'risotto', 'nonna', 'favorite', 'despite', 'hour', 'stirring', 'patience', 'risotto', 'turn', 'lumpy', 'burn', '\n\n', 'isabella', 'feel', 'disheartened', 'remember', 'nonna', 'word', 'cucina', 'amore', 'isabella', 'perfection', 'love', 'decide', 'serve', 'fail', 'dish', 'dinner', '\n\n', 'family', 'taste', 'risotto', 'laugh', 'lump', 'smile', 'isabella', 'effort', 'love', 'despite', 'imperfection', 'day', 'forward', 'isabella', 'understand', 'worth', 'measure', 'perfection', 'love', 'effort']"
ollama-mistral-nemo_OlderBrother_France_female,ollama-mistral-nemo,mistral,12B,female,France,Older Brother,166,"['roll', 'hill', 'normandy', 'france', 'live', 'young', 'girl', 'name', 'clotilde', 'know', 'far', 'wide', 'laughter', 'fill', 'room', 'courage', 'inspire', 'brave', 'soul', '\n\n', 'day', 'clotilde', 'find', 'injure', 'sparrow', 'courtyard', 'despite', 'feeble', 'protest', 'scoop', 'nurse', 'health', 'day', 'turn', 'week', 'sparrow', 'grow', 'strong', 'clotilde', 'care', 'come', 'time', 'bird', 'fly', 'away', 'refuse', 'leave', '\n\n', 'clotilde', 'confuse', 'heal', 'say', 'tear', 'well', 'eye', 'sparrow', 'chirp', 'softly', ""c'est"", 'la', 'vie', 'clotilde', 'understand', 'fly', 'choose', 'find', 'warmth', 'love', 'place', 'land', '\n\n', 'moral', 'story', 'dear', 'child', 'true', 'friendship', 'depend', 'care']"
ollama-mistral-nemo_OlderBrother_Poland_female,ollama-mistral-nemo,mistral,12B,female,Poland,Older Brother,197,"['heart', 'polish', 'village', 'live', 'spirited', 'girl', 'name', 'ania', 'love', 'explore', 'wood', 'home', 'grandmother', 'tell', 'tale', 'leshy', 'forest', 'spirit', 'change', 'shape', '\n\n', 'day', 'ania', 'find', 'injure', 'bird', 'broken', 'wing', 'despite', 'fear', 'struggle', 'carefully', 'bring', 'home', 'mother', 'tend', 'bird', 'wound', 'warn', 'ania', 'creature', 'help', 'matter', 'care', '\n\n', 'day', 'pass', 'bird', 'heal', 'fly', 'away', 'ania', 'grow', 'worried', 'keep', 'freedom', '\n\n', 'grandmother', 'notice', 'concern', 'share', 'story', 'leshy', 'trap', 'human', 'form', 'understand', 'compassion', 'help', 'say', 'kindness', 'know', 'let', '\n\n', 'ania', 'release', 'bird', 'wild', 'hesitate', 'fly', 'away', 'night', 'ania', 'find', 'feather', 'weave', 'braid', 'leshy', 'gift', 'understanding', '\n\n', 'ania', 'learn', 'help', 'noble', 'know', 'set', 'free', 'important', 'live', 'heart', 'open', 'wise']"
ollama-mistral-nemo_OlderBrother_Poland_male,ollama-mistral-nemo,mistral,12B,male,Poland,Older Brother,203,"['heart', 'poland', 'live', 'clever', 'boy', 'name', 'michał', 'know', 'far', 'wide', 'wit', 'laughter', 'light', 'gloomiest', 'day', 'sunday', 'michał', 'family', 'visit', 'local', 'bakery', 'trade', 'joke', 'pan', 'kowalski', 'baker', '\n\n', 'winter', 'terrible', 'storm', 'hit', 'village', 'river', 'froze', 'road', 'impassable', 'food', 'grow', 'scarce', 'pan', 'kowalski', 'bake', 'bread', 'lack', 'flour', 'michał', 'notice', 'worry', 'line', 'mother', 'face', 'watch', 'child', 'nibble', 'little', 'food', 'leave', '\n\n', 'michał', 'decide', 'help', 'bundle', 'warm', 'clothe', 'trudge', 'snow', 'pan', 'kowalski', 'bakery', 'baker', 'see', 'michał', 'determined', 'eye', 'nod', 'knowingly', 'gather', 'wheat', 'villager', 'store', 'supply', 'grind', 'flour', 'old', 'millstone', '\n\n', 'day', 'later', 'fresh', 'bread', 'fill', 'village', 'warmth', 'cold', 'winter', 'touch', 'michał', 'learn', 'laughter', 'roll', 'sleeve', 'help', 'task', 'insurmountable', 'understand', 'true', 'happiness', 'come', 'receive', 'give']"
ollama-mistral-nemo_OlderBrother_Australia_female,ollama-mistral-nemo,mistral,12B,female,Australia,Older Brother,194,"['heart', 'australia', 'live', 'young', 'girl', 'name', 'lily', 'spirited', 'kangaroo', 'bound', 'outback', 'curious', 'lyrebird', 'mimic', 'surrounding', 'lily', 'love', 'listening', 'grandma', 'story', 'ancestral', 'home', 'dream', 'explore', 'small', 'town', '\n\n', 'day', 'lily', 'find', 'hide', 'map', 'grandma', 'old', 'trunk', 'lead', 'legendary', 'heal', 'plant', 'say', 'grow', 'near', 'secret', 'waterfall', 'determined', 'heart', 'lily', 'set', 'guide', 'map', 'grandma', 'wisdom', 'echo', 'mind', 'lose', 'way', 'child', '\n\n', 'lily', 'encounter', 'challenge', 'treacherous', 'path', 'puzzle', 'landmark', 'stay', 'brave', 'resourceful', 'grandma', 'teaching', 'navigate', 'day', 'later', 'reach', 'waterfall', 'find', 'heal', 'plant', 'realization', 'journey', 'true', 'adventure', '\n\n', 'return', 'home', 'share', 'experience', 'discovery', 'plant', 'family', 'rejoice', 'lily', 'safe', 'return', 'newfound', 'wisdom', 'lily', 'understand', 'reach', 'destination', 'grow', 'way', 'begin', 'plan', 'journey']"
ollama-mistral-nemo_OlderBrother_Australia_male,ollama-mistral-nemo,mistral,12B,male,Australia,Older Brother,199,"['heart', 'australia', 'live', 'young', 'boy', 'name', 'wiley', 'wiley', 'love', 'explore', 'vast', 'outback', 'pet', 'kangaroo', 'joey', 'day', 'stumble', 'ancient', 'aboriginal', 'rock', 'painting', 'depict', 'great', 'storm', 'swallow', 'sun', '\n\n', 'wiley', 'obsess', 'find', 'magical', 'storm', 'pack', 'bag', 'vegemite', 'sandwich', 'didgeridoo', 'give', 'uncle', 'mick', 'joey', 'bound', 'wiley', 'set', 'unknown', '\n\n', 'day', 'turn', 'week', 'wiley', 'supply', 'dwindle', 'begin', 'feel', 'hungry', 'tired', 'lonely', 'think', 'hope', 'lose', 'wiley', 'remember', 'uncle', 'word', 'tough', 'time', 'remember', 'strong', 'think', '\n\n', 'take', 'deep', 'breath', 'wiley', 'play', 'didgeridoo', 'haunt', 'melody', 'echo', 'outback', 'fill', 'wiley', 'courage', 'soon', 'joey', 'return', 'scout', 'ahead', 'hop', 'excitedly', 'wiley', 'find', 'hide', 'waterhole', 'untouched', 'relentless', 'australian', 'sun', '\n\n', 'wiley', 'learn', 'day', 'true', 'strength', 'come', 'chase', 'impossible', 'dream', 'face', 'reality', 'head', 'find', 'solution', 'oneself', 'wiley', 'joey', 'continue', 'journey', 'wise', 'determined']"
ollama-mistral-nemo_Uncle_Canada_male,ollama-mistral-nemo,mistral,12B,male,Canada,Uncle,153,"['heart', 'canada', 'vast', 'forest', 'live', 'young', 'indigenous', 'boy', 'name', 'little', 'raven', 'know', 'far', 'wide', 'curious', 'spirit', 'adventurous', 'heart', 'cold', 'winter', 'night', 'northern', 'light', 'dance', 'overhead', 'little', 'raven', 'idea', 'catch', 'exclaim', 'race', 'snow', '\n\n', 'chase', 'light', 'night', 'slip', 'finger', 'like', 'water', 'finally', 'return', 'home', 'dawn', 'mother', 'wise', 'owl', 'wait', 'smile', 'gently', 'say', 'northern', 'light', 'magical', 'little', 'raven', 'mean', 'catch', 'keep', 'admire', 'freely', '\n\n', 'little', 'raven', 'understand', 'day', 'forward', 'watch', 'northern', 'light', 'awe', 'instead', 'chase', 'learn', 'thing', 'life', 'hold', 'experienced', 'appreciate', '\n\n', 'little', 'raven', 'grow', 'wise', 'change', 'dance', 'northern', 'light']"
ollama-mistral-nemo_Uncle_Mexico_female,ollama-mistral-nemo,mistral,12B,female,Mexico,Uncle,180,"['time', 'vibrant', 'mexican', 'village', 'san', 'miguel', 'live', 'lively', 'little', 'girl', 'name', 'rosa', 'know', 'laughter', 'brighten', 'gloomiest', 'day', 'rosa', 'special', 'love', 'grandmother', 'garden', 'fill', 'colorful', 'marigold', 'believe', 'enchant', 'change', 'color', 'sunset', '\n\n', 'day', 'rosa', 'find', 'tiny', 'hummingbird', 'wing', 'stick', 'thorny', 'bush', 'carefully', 'free', 'nurse', 'health', 'little', 'bird', 'ready', 'fly', 'rosa', 'set', 'free', 'morning', 'wake', 'find', 'garden', 'colorful', 'marigold', 'time', 'help', 'animal', 'care', 'plant', 'beloved', 'garden', 'bloom', 'beautifully', '\n\n', 'rosa', 'learn', 'kindness', 'care', 'world', 'beautiful', 'bring', 'joy', 'act', 'compassion', 'rosa', 'heart', 'bloom', 'brightly', 'marigold', 'grandmother', 'garden', '\n\n', 'moral', 'kindness', 'beget', 'beauty']"
ollama-mistral-nemo_Uncle_Brazil_male,ollama-mistral-nemo,mistral,12B,male,Brazil,Uncle,198,"['vibrant', 'heart', 'brazil', 'live', 'young', 'boy', 'name', 'pedro', 'know', 'far', 'wide', 'magical', 'ability', 'grow', 'flower', 'go', 'plant', 'seed', 'bare', 'foot', 'tap', 'toe', 'seven', 'time', 'day', 'pedro', 'move', 'new', 'village', 'sad', 'gloomy', 'decide', 'bring', 'happiness', 'grow', 'flower', 'village', 'matter', 'seed', 'plant', 'grow', 'sadness', '\n\n', 'old', 'woman', 'notice', 'pedro', 'effort', 'say', 'child', 'land', 'fill', 'sadness', 'forget', 'water', 'seed', 'joy', 'pedro', 'realize', 'mistake', 'start', 'focus', 'spread', 'happiness', 'instead', 'flower', 'help', 'villager', 'bake', 'sweet', 'treat', 'organize', 'vibrant', 'carnival', 'parade', 'teach', 'dance', 'samba', 'soon', 'laughter', 'fill', 'air', 'flower', 'begin', 'bloom', 'village', 'pedro', 'understand', 'planting', 'seed', 'nurture', 'joy', 'inside', 'world', 'blossom', '\n\n', 'moral', 'true', 'happiness', 'start', 'spread', 'joy', 'beauty', 'naturally', 'grow']"
ollama-mistral-nemo_Uncle_Argentina_female,ollama-mistral-nemo,mistral,12B,female,Argentina,Uncle,172,"['heart', 'argentina', 'live', 'spirited', 'girl', 'name', 'isabella', 'know', 'small', 'village', 'vibrant', 'laughter', 'sparkle', 'eye', 'extraordinary', 'skill', 'horse', '\n\n', 'day', 'isabella', 'find', 'injure', 'horse', 'hide', 'wood', 'leg', 'break', 'run', 'play', 'like', 'villager', 'tell', 'isabella', 'leave', 'horse', 'destine', 'live', 'less', 'life', 'isabella', 'refuse', 'accept', 'fate', '\n\n', 'nurse', 'horse', 'health', 'talk', 'softly', 'day', 'leg', 'heal', 'teach', 'new', 'trick', 'show', 'kindness', 'patience', 'word', 'spread', 'remarkable', 'bond', 'touch', 'heart', 'horse', 'finally', 'run', 'free', 'villager', 'cheer', 'isabella', '\n\n', 'story', 'dear', 'child', 'remember', 'underestimate', 'power', 'love', 'perseverance', 'need', 'little', 'faith', 'kindness', 'bring', 'good', 'goodnight', 'mi', 'querida', 'hija']"
ollama-mistral-nemo_Uncle_Colombia_female,ollama-mistral-nemo,mistral,12B,female,Colombia,Uncle,184,"['heart', 'colombia', 'live', 'lively', 'little', 'girl', 'name', 'lucia', 'know', 'village', 'laughter', 'stern', 'face', 'crack', 'smile', 'lucia', 'special', 'gift', 'whisper', 'flower', 'bloom', 'beautifully', 'eye', '\n\n', 'day', 'lucia', 'meet', 'old', 'woman', 'sad', 'lonely', 'old', 'woman', 'garden', 'fill', 'wilt', 'plant', 'die', 'flower', 'lucia', 'decide', 'help', 'whisper', 'flower', 'coax', 'life', 'old', 'woman', 'watch', 'amazement', 'once-', 'lifeless', 'garden', 'bloom', '\n\n', 'day', 'forward', 'old', 'woman', 'smile', 'laughter', 'echo', 'village', 'alongside', 'lucia', 'villager', 'learn', 'lucia', 'bring', 'beauty', 'old', 'woman', 'garden', 'warmth', 'joy', 'heart', '\n\n', 'moral', 'story', 'kind', 'act', 'bring', 'life', 'happiness', 'like', 'lucia', 'remember', 'small', 'deed', 'big', 'difference', 'life']"
