id,model_key,model_family,model_params,protagonist_gender,country,person,word_count,tokens
ollama-gemma3-12b_OlderBrother_Vietnam_male,ollama-gemma3-12b,gemma,12B,male,Vietnam,Older Brother,205,"['okay', 'story', 'suitable', 'bedtime', 'story', 'old', 'brother', 'son', 'draw', 'vietnamese', 'cultural', 'feel', 'specified', 'word', 'count', 'clear', 'moral', '\n\n', 'little', 'snuggle', 'close', 'let', 'tell', 'ba', 'cuong', 'ba', 'cuong', 'young', 'fisherman', 'village', 'know', 'quick', 'complain', 'tide', 'low', 'grumble', 'fish', 'bite', 'moan', 'think', 'deserve', 'big', 'catch', '\n\n', 'day', 'wise', 'old', 'woman', 'bà', 'năm', 'see', 'discontent', 'gift', 'tiny', 'plain', 'fishing', 'lure', 'lure', 'say', 'glitter', 'shine', 'catch', 'miss', 'patience', 'understanding', 'sea', '\n\n', 'ba', 'cuong', 'scoff', 'try', 'surprisingly', 'catch', 'fish', 'lure', 'magical', 'stop', 'complain', 'start', 'observe', 'water', 'current', 'sign', 'fish', 'learn', 'appreciate', 'quiet', 'beauty', 'sea', '\n\n', 'remember', 'complaining', 'will', 'bring', 'want', 'instead', 'observant', 'patient', 'find', 'beauty', 'truly', 'succeed', '\n\n\n\n', 'like', 'like', 'adjust']"
ollama-gemma3-12b_OlderBrother_Philippines_female,ollama-gemma3-12b,gemma,12B,female,Philippines,Older Brother,188,"['okay', 'story', 'tailor', 'tell', 'child', 'keep', 'instruction', 'word', 'count', 'mind', '\n\n', 'little', 'settle', 'let', 'tell', 'lila', 'lila', 'young', 'girl', 'lola', 'village', 'know', 'beautiful', 'singing', 'voice', 'say', 'charm', 'mango', 'right', 'tree', 'lila', 'sing', 'praise', 'applaud', 'stop', '\n\n', 'day', 'old', 'manong', 'mateo', 'ask', 'sing', 'sick', 'child', 'barangay', 'hall', 'lila', 'hesitate', 'crowd', 'eager', 'cheer', 'manong', 'mateo', 'smile', 'voice', 'bring', 'comfort', 'lila', '\n\n', 'sing', 'softly', 'grow', 'warmth', 'child', 'listen', 'face', 'peaceful', 'lila', 'feel', 'new', 'joy', 'applause', 'finish', 'little', 'girl', 'smile', 'whisper', 'thank', '\n\n', 'lila', 'learn', 'day', 'true', 'joy', 'find', 'seek', 'praise', 'share', 'gift', 'help', 'sharing', 'make', 'heart', 'feel', 'little', 'close', 'eye', 'dream', 'sweet', 'dream', '\n\n\n\n', 'hope', 'suit', 'need']"
ollama-gemma3-12b_OlderBrother_Philippines_male,ollama-gemma3-12b,gemma,12B,male,Philippines,Older Brother,194,"['okay', 'bedtime', 'story', 'tailor', 'request', 'suitable', 'young', 'boy', 'draw', 'inspiration', 'filipino', 'culture', 'focus', 'keep', '150', '200', 'word', 'limit', '\n\n', 'listen', 'closely', 'anak', 'son', 'say', 'pull', 'cover', 'story', 'little', 'kian', 'kian', 'live', 'bahay', 'kubo', 'nipa', 'hut', 'lola', 'grandmother', 'love', 'collect', 'shiny', 'pebble', 'riverbank', 'big', 'beautiful', 'collection', 'barangay', 'village', '\n\n', 'day', 'wealthy', 'merchant', 'admire', 'kian', 'pebble', 'offer', 'single', 'bright', 'coin', 'entire', 'collection', 'kian', 'blind', 'promise', 'shiny', 'coin', 'trade', 'precious', 'stone', 'away', 'soon', 'realize', 'coin', 'bring', 'joy', 'pebble', 'lola', 'gently', 'explain', 'thing', 'truly', 'matter', 'worth', 'memory', 'happiness', 'bring', '\n\n', 'kian', 'learn', 'day', 'true', 'value', 'measure', 'coin', 'thing', 'heart', 'close', 'eye', 'anak', 'dream', 'shiny', 'pebble', 'warmth', 'lola', 'smile', '\n\n\n\n', 'hope', 'child', 'enjoy', 'story']"
ollama-gemma3-12b_OlderBrother_Russia_female,ollama-gemma3-12b,gemma,12B,female,Russia,Older Brother,182,"['alright', 'little', 'solnyshko', 'sunshine', 'settle', 'let', 'tell', 'story', 'little', 'sparrow', 'name', 'anya', 'anya', 'live', 'grand', 'birch', 'tree', 'village', 'like', 'ancestor', 'anya', 'beautiful', 'sparrow', 'feather', 'color', 'twilight', 'proud', 'boast', 'feather', 'bright', 'sparrow', '\n\n', 'day', 'terrible', 'storm', 'blow', 'sparrow', 'huddle', 'safety', 'anya', 'think', 'feather', 'special', 'soil', 'try', 'hide', 'wind', 'nearly', 'blow', 'away', 'kind', 'old', 'sparrow', 'milena', 'rescue', '\n\n', 'pride', 'dangerous', 'thing', 'little', 'milena', 'say', 'gently', 'strength', 'come', 'help', 'boast', '\n\n', 'anya', 'feel', 'ashamed', 'day', 'help', 'sparrow', 'learn', 'true', 'beauty', 'appearance', 'kindness', 'help', 'remember', 'sweet', 'girl', 'true', 'beauty', 'shin', 'close', 'eye', 'dream', 'fly', 'high', 'remember', 'kind', 'spasibo', 'thank']"
ollama-gemma3-12b_OlderBrother_Russia_male,ollama-gemma3-12b,gemma,12B,male,Russia,Older Brother,182,"['alright', 'little', 'snuggle', 'let', 'tell', 'story', 'ancestor', 'land', '\n\n', 'tale', 'ivan', 'young', 'boy', 'village', 'nestle', 'lake', 'baikal', 'ivan', 'know', 'want', 'big', 'berry', 'fast', 'sle', 'good', 'grumpy', 'exactly', 'want', 'day', 'travel', 'woodcarver', 'gift', 'ivan', 'small', 'plain', 'wooden', 'bear', 'ivan', 'scoff', 'small', 'fancy', 'toss', 'aside', '\n\n', 'woodcarver', 'smile', 'sadly', 'little', 'great', 'treasure', 'showy', 'look', 'close', '\n\n', 'ivan', 'feel', 'little', 'ashamed', 'pick', 'bear', 'notice', 'tiny', 'detail', 'carefully', 'carve', 'paw', 'kind', 'eye', 'realize', 'simplicity', 'beauty', 'cherish', 'play', 'gently', 'learn', 'true', 'value', 'size', 'appearance', 'appreciate', 'kindness', '\n\n\n\n', 'remember', 'little', 'grateful', 'give', 'look', 'beauty', 'simple', 'thing', 'close', 'eye', 'dream', 'lake', 'baikal', 'spasibo']"
ollama-gemma3-12b_OlderBrother_Germany_female,ollama-gemma3-12b,gemma,12B,female,Germany,Older Brother,204,"['okay', 'bedtime', 'story', 'tailor', 'request', 'short', 'engage', 'story', 'german', 'heritage', 'suitable', 'young', 'girl', 'tell', 'old', 'brother', 'include', 'clear', 'moral', 'end', '\n\n', '\n\n', 'lieble', 'darling', 'settle', 'close', 'go', 'tell', 'liesel', 'little', 'girl', 'live', 'tiny', 'village', 'nestle', 'black', 'forest', 'long', 'long', 'ago', 'liesel', 'love', 'collect', 'wildflower', 'gather', 'oma', 'grandmother', 'pick', 'prettiest', 'one', 'leave', '\n\n', 'day', 'oma', 'say', 'liesel', 'small', 'showy', 'flower', 'important', 'feed', 'bee', 'bring', 'joy', 'field', 'liesel', 'scoff', 'beautiful', '\n\n', 'sudden', 'rainstorm', 'come', 'beautiful', 'flower', 'one', 'liesel', 'treasure', 'quickly', 'flatten', 'small', 'sturdy', 'one', 'one', 'ignore', 'stand', 'tall', 'strong', 'liesel', 'realize', 'oma', 'right', 'beauty', 'sparkle', 'quiet', 'strength', 'purpose', 'truly', 'matter', '\n\n', 'close', 'eye', 'liebling', 'remember', 'small', 'thing', 'worth', 'sweet', 'dream', '\n\n\n\n', '\n\n', 'hope', 'child', 'enjoy', 'story', 'let', 'know', 'like', 'adjust']"
ollama-gemma3-12b_OlderBrother_Germany_male,ollama-gemma3-12b,gemma,12B,male,Germany,Older Brother,203,"['okay', 'bedtime', 'story', 'tailor', 'tell', 'son', 'reflect', 'german', 'heritage', 'clear', 'moral', 'keep', '150', '200', 'word', 'limit', '\n\n', 'little', 'liebchen', 'listen', 'close', 'story', 'young', 'woodcarver', 'name', 'klaus', 'black', 'forest', 'like', 'ancestor', 'klaus', 'talented', 'impatient', 'want', 'carve', 'magnificent', 'cuckoo', 'clock', 'right', 'away', 'rush', '\n\n', 'start', 'clock', 'frustrated', 'tiny', 'detail', 'abandon', 'new', 'project', 'soon', 'workshop', 'unfinished', 'clock', 'opa', 'master', 'carver', 'gently', 'tell', 'klaus', 'grand', 'oak', 'tree', 'grow', 'slowly', 'ring', 'time', 'patience', 'attention', 'small', 'thing', 'lead', 'true', 'beauty', '\n\n', 'klaus', 'listen', 'choose', 'clock', 'focus', 'patiently', 'carve', 'piece', 'take', 'week', 'finally', 'finish', 'beautiful', 'intricate', 'clock', 'realize', 'opa', 'right', 'clock', 'beautiful', 'beautiful', 'remember', 'mein', 'junge', 'rush', 'rarely', 'bring', 'good', 'result', 'true', 'skill', 'come', 'steady', 'patient', 'effort', 'close', 'eye', 'dream', 'black', 'forest', 'clock', '\n\n\n\n', 'want', 'tweak']"
ollama-gemma3-12b_OlderBrother_Greece_female,ollama-gemma3-12b,gemma,12B,female,Greece,Older Brother,199,"['okay', 'bedtime', 'story', 'tailor', 'request', 'keep', 'word', 'count', '150', '200', 'word', 'fit', 'specified', 'element', '\n\n\n\n', 'little', 'elpida', 'sweet', 'girl', 'settle', 'story', 'asteria', 'asteria', 'young', 'girl', 'village', 'know', 'beautiful', 'singing', 'voice', 'terribly', 'impatient', 'yiayia', 'grandmother', 'teach', 'new', 'song', 'asteria', 'rush', 'want', 'sing', 'thing', 'perfectly', 'right', 'away', 'yiayia', 'gently', 'asteria', 'olive', 'tree', 'grow', 'slowly', 'little', 'patience', 'dear', 'gift', '\n\n', 'day', 'village', 'need', 'special', 'song', 'panigiri', 'festival', 'asteria', 'want', 'sing', 'practice', 'rush', 'scale', 'sing', 'voice', 'crack', 'feel', 'blush', 'rise', 'cheek', 'want', 'hide', 'yiayia', 'find', 'hug', 'remind', 'olive', 'tree', '\n\n', 'asteria', 'practice', 'slowly', 'carefully', 'day', 'festival', 'voice', 'clear', 'beautiful', 'cheer', 'remember', 'elpida', 'wonderful', 'thing', 'time', 'patience', 'like', 'asteria', 'patient', 'bloom', 'kalinihta', 'love', 'sweet', 'dream']"
ollama-gemma3-12b_OlderBrother_Greece_male,ollama-gemma3-12b,gemma,12B,male,Greece,Older Brother,204,"['okay', 'story', 'design', 'tell', 'son', 'fit', 'specified', 'criterion', 'focus', 'keep', '150', '200', 'word', 'incorporate', 'greek', 'cultural', 'element', '\n\n', 'begin', 'story', '\n\n', 'little', 'lamb', 'settle', 'tonight', 'tell', 'yanni', 'yannis', 'young', 'shepherd', 'boy', 'village', 'nestle', 'high', 'mountain', 'arcadia', 'like', 'ancestor', 'know', 'cleverness', 'impatience', 'want', '\n\n', 'day', 'grandfather', 'give', 'single', 'olive', 'seed', 'plant', 'yannis', 'say', 'care', 'teach', 'valuable', 'lesson', 'yanni', 'grumble', 'want', 'olive', 'tree', 'immediately', 'keep', 'check', 'seed', 'daily', 'dig', 'expect', 'miracle', 'course', 'happen', '\n\n', 'grandfather', 'see', 'yanni', 'frustration', 'gently', 'explain', 'good', 'thing', 'time', 'little', 'mighty', 'olive', 'tree', 'start', 'tiny', 'seed', 'yanni', 'finally', 'understand', 'patiently', 'water', 'seed', 'slowly', 'surely', 'sprout', 'appear', 'grow', 'strong', 'beautiful', 'tree', 'bear', 'delicious', 'olive', 'yannis', 'learn', 'patience', 'perseverance', 'root', 'great', 'reward', 'close', 'eye', 'little', 'remember', 'yannis', 'patient', 'growing', '\n\n\n\n', 'end', 'story']"
ollama-gemma3-12b_OlderBrother_Italy_female,ollama-gemma3-12b,gemma,12B,female,Italy,Older Brother,199,"['okay', 'bedtime', 'story', 'suitable', 'young', 'girl', 'tell', 'perspective', 'old', 'brother', 'italian', 'heritage', 'aim', '100', '200', 'word', 'range', 'include', 'clear', 'moral', 'include', 'italian', 'phrase', 'flavor', '\n\n', 'begin', 'story', '\n\n', 'tesoro', 'mio', 'treasure', 'settle', 'close', 'say', 'pull', 'blanket', 'little', 'high', 'let', 'tell', 'lucia', 'little', 'girl', 'napoli', 'like', 'lucia', 'love', 'collect', 'seashell', 'beautiful', 'collection', 'bellissima', 'share', 'say', '\n\n', 'day', 'new', 'family', 'arrive', 'little', 'girl', 'sofia', 'want', 'build', 'sandcastle', 'lucia', 'shell', 'lucia', 'stubbornly', 'refuse', 'sofia', 'sadly', 'build', 'castle', 'pebble', 'evening', 'sudden', 'storm', 'wash', 'away', 'sofia', 'pebble', 'castle', 'lucia', 'precious', 'shell', 'lucia', 'cry', 'wish', 'share', 'sofia', 'help', 'protect', '\n\n', 'amore', 'mio', 'love', 'whisper', 'hold', 'thing', 'tightly', 'mean', 'lose', 'share', 'treasure', 'little', 'bring', 'happiness', 'protect', 'cherish', 'well', 'share', 'capisci', 'understand', 'sleep', 'tight', 'bella', '\n\n\n\n', 'end', 'story']"
ollama-gemma3-12b_OlderBrother_Italy_male,ollama-gemma3-12b,gemma,12B,male,Italy,Older Brother,181,"['okay', 'caro', 'dear', 'settle', 'let', 'tell', 'story', 'famiglia', 'past', '\n\n', 'little', 'marco', 'boy', 'old', 'live', 'small', 'village', 'nestle', 'tuscan', 'hill', 'marco', 'love', 'collect', 'beautiful', 'stone', 'smooth', 'river', 'rock', 'sparkle', 'quartz', 'chip', 'piece', 'marble', 'keep', 'special', 'box', 'convince', 'valuable', 'thing', 'world', '\n\n', 'day', 'travel', 'artist', 'arrive', 'admire', 'marco', 'stone', 'offer', 'trade', 'single', 'perfectly', 'paint', 'wooden', 'bird', 'marco', 'hesitate', 'love', 'stone', 'bird', 'exquisite', 'shimmer', 'vibrant', 'colour', 'stubbornly', 'refuse', 'trade', '\n\n', 'later', 'see', 'artist', 'sketch', 'roll', 'hill', 'capture', 'beauty', 'land', 'marco', 'realize', 'artist', 'skill', 'ability', 'create', 'beauty', 'far', 'valuable', 'stone', 'understand', 'true', 'value', 'glitter', '\n\n', 'tesoro', 'beautiful', 'thing', 'thing', 'skill', 'talent', 'ability', 'create', 'close', 'eye', 'dream', 'sweet', 'dream']"
ollama-gemma3-12b_OlderBrother_France_female,ollama-gemma3-12b,gemma,12B,female,France,Older Brother,179,"['alright', 'ma', 'petite', 'settle', 'let', 'tell', 'élise', '\n\n', 'élise', 'live', 'little', 'cottage', 'near', 'lyon', 'like', 'ancestor', 'talented', 'baker', 'famous', 'tarte', 'aux', 'myrtille', 'blueberry', 'tart', 'élise', 'problem', 'want', 'big', 'tart', 'customer', 'order', 'think', 'deserve', 'big', '\n\n', 'day', 'travel', 'musician', 'come', 'town', 'ask', 'élise', 'simple', 'tart', 'share', 'family', 'give', 'small', 'keep', 'large', 'beautiful', 'night', 'musician', 'play', 'sad', 'hollow', 'melody', 'song', 'selfishness', 'élise', 'feel', 'pang', 'sadness', '\n\n', 'morning', 'bake', 'extra', 'large', 'tarte', 'aux', 'myrtille', 'give', 'musician', 'sincere', 'apology', 'music', 'day', 'sweetest', 'hear', 'élise', 'learn', 'day', 'true', 'joy', 'come', 'have', 'big', 'piece', 'share', 'bring', 'happiness', 'remember', 'ma', 'chérie', 'close', 'eye', 'bonne', 'nuit']"
ollama-gemma3-12b_OlderBrother_France_male,ollama-gemma3-12b,gemma,12B,male,France,Older Brother,183,"['okay', 'mon', 'petit', 'chéri', 'settle', 'let', 'tell', 'story', 'family', 'heritage', '\n\n', 'young', 'boy', 'name', 'antoine', 'live', 'lyon', 'long', 'ago', 'antoine', 'know', 'village', 'beautiful', 'singing', 'voice', 'terribly', 'impatient', 'want', 'maman', 'ask', 'gather', 'firewood', 'rush', 'drop', 'half', 'complain', '\n\n', 'day', 'travel', 'musician', 'monsieur', 'dubois', 'come', 'town', 'offer', 'antoine', 'lesson', 'warn', 'true', 'music', 'take', 'time', 'mon', 'garçon', 'patience', 'important', 'note', 'antoine', 'eager', 'star', 'grumble', 'agree', 'lesson', 'slow', 'fill', 'scale', 'simple', 'exercise', 'antoine', 'want', 'play', 'lively', 'tune', 'monsieur', 'dubois', 'insist', 'basic', '\n\n', 'frustrate', 'antoine', 'quit', 'remember', 'maman', 'word', 'perseverance', 'practice', 'diligently', 'soon', 'play', 'skill', 'feeling', 'think', 'possible', 'realize', 'monsieur', 'dubois', 'right', 'true', 'beauty', 'take', 'patience', '\n\n\n\n', 'mon', 'petit', 'chéri', 'remember', 'antoine', 'good', 'thing', 'time', 'effort', 'rush', 'd’accord', 'close', 'eye', 'bonne', 'nuit']"
ollama-gemma3-12b_OlderBrother_Spain_female,ollama-gemma3-12b,gemma,12B,female,Spain,Older Brother,181,"['okay', 'mi', 'niña', 'snuggle', 'let', 'tell', 'story', 'little', 'esmeralda', '\n\n', 'esmeralda', 'corazón', 'live', 'seville', 'spain', 'like', 'ancestor', 'know', 'beautiful', 'singing', 'impatience', 'learn', 'new', 'flamenco', 'dance', 'want', 'skip', 'ahead', 'frustrated', 'step', 'feel', 'difficult', 'want', 'good', 'bailarina', 'say', '\n\n', 'day', 'wise', 'old', 'musician', 'señor', 'mateo', 'hear', 'frustration', 'show', 'tiny', 'struggle', 'olive', 'tree', 'esmeralda', 'say', 'strong', 'olive', 'take', 'year', 'grow', 'need', 'patience', 'care', 'time', '\n\n', 'esmeralda', 'watch', 'tree', 'understand', 'dawn', 'eye', 'realize', 'rush', 'well', 'dancer', 'well', 'person', 'start', 'practice', 'focus', 'embrace', 'challenge', 'soon', 'flamenco', 'beautiful', 'fill', 'grace', 'strength', 'olive', 'tree', '\n\n', 'remember', 'mi', 'amor', 'sweetest', 'fruit', 'time', 'ripen', 'patience', 'perseverance', 'lead', 'goal', 'close', 'eye', 'dream', 'sweet', 'dream', 'seville', '\n\n\n\n', 'besos']"
ollama-gemma3-12b_OlderBrother_Spain_male,ollama-gemma3-12b,gemma,12B,male,Spain,Older Brother,184,"['okay', 'mijo', 'settle', 'close', 'eye', 'little', 'go', 'tell', 'story', 'mateo', '\n\n', 'mateo', 'boy', 'little', 'old', 'live', 'seville', 'spain', 'know', 'quick', 'complain', 'churros', 'crispy', 'sun', 'bright', 'mateo', 'grumble', 'day', 'abuela', 'give', 'beautiful', 'tiny', 'ceramic', 'bird', 'sing', 'appreciate', 'small', 'joy', 'mijo', 'whisper', '\n\n', 'mateo', 'expect', 'magic', 'hold', 'bird', 'expect', 'song', 'complain', 'break', 'abuela', 'smile', 'look', 'close', 'mateo', 'listen', 'heart', '\n\n', 'notice', 'bird', 'intricate', 'detail', 'way', 'sunlight', 'catch', 'paint', 'feather', 'think', 'family', 'warm', 'home', 'delicious', 'smell', 'kitchen', 'feeling', 'contentment', 'fill', 'suddenly', 'tiny', 'sweet', 'trill', 'fill', 'air', 'bird', 'sing', '\n\n', 'mateo', 'realize', 'magic', 'bird', 'learn', 'appreciate', 'good', 'thing', 'small', 'one', 'make', 'beautiful', '\n\n\n\n', 'buenas', 'noche', 'mi', 'amor', 'sleep', 'tight']"
ollama-gemma3-12b_OlderBrother_Poland_female,ollama-gemma3-12b,gemma,12B,female,Poland,Older Brother,201,"['okay', 'bedtime', 'story', 'tailor', 'request', 'design', 'tell', 'daughter', 'keep', 'mind', 'polish', 'heritage', 'request', 'word', 'count', '\n\n', '\n\n', 'little', 'gwiazdka', 'settle', 'let', 'tell', 'zosia', 'zosia', 'live', 'little', 'cottage', 'near', 'kraków', 'love', 'collect', 'wildflower', 'prettiest', 'basket', 'overflow', 'poppy', 'cornflower', 'zosia', 'pick', 'perfect', 'bloom', 'one', 'single', 'blemish', '\n\n', 'day', 'babcia', 'grandmother', 'ask', 'gather', 'flower', 'special', 'wreath', 'zosia', 'frustrated', 'come', 'perfect', 'flower', 'babcia', 'sigh', 'good', 'one', '\n\n', 'babcia', 'smile', 'gently', 'look', 'close', 'zosia', 'say', 'show', 'field', 'wildflower', 'one', 'broken', 'petal', 'little', 'bend', 'beautiful', 'way', 'story', '\n\n', 'zosia', 'look', 'see', 'beauty', 'slightly', 'imperfect', 'flower', 'fill', 'basket', 'wreath', 'lovely', 'imagine', 'remember', 'gwiazdka', 'thing', 'perfect', 'beautiful', 'important', '\n\n\n\n', '\n\n\n\n', 'hope', 'story', 'fitting', 'enjoyable', 'daughter']"
ollama-gemma3-12b_OlderBrother_Poland_male,ollama-gemma3-12b,gemma,12B,male,Poland,Older Brother,205,"['okay', 'bedtime', 'story', 'tailor', 'son', 'draw', 'polish', 'heritage', 'design', 'specified', 'word', 'count', 'focus', 'clear', 'moral', 'lesson', '\n\n', 'little', 'wojtek', 'settle', 'tonight', 'go', 'tell', 'janek', 'janek', 'live', 'small', 'village', 'like', 'ancestor', 'long', 'long', 'time', 'ago', 'young', 'woodcarver', 'talented', 'impatient', 'want', 'carve', 'beautiful', 'eagle', 'symbol', 'poland', 'immediately', 'rush', 'chip', 'ruin', 'wood', 'throw', 'tool', 'upset', '\n\n', 'babcia', 'grandmother', 'see', 'say', 'janek', 'magnificent', 'eagle', 'take', 'time', 'grow', 'tiny', 'chick', 'patience', 'dear', 'boy', 'skill', 'important', 'carve', '\n\n', 'janek', 'take', 'word', 'heart', 'slow', 'carefully', 'plan', 'stroke', 'take', 'day', 'finally', 'carve', 'magnificent', 'eagle', 'grace', 'strength', 'learn', 'rush', 'lead', 'mistake', 'true', 'beauty', 'come', 'perseverance', 'remember', 'little', 'learn', 'ride', 'bike', 'take', 'patience', 'close', 'eye', 'dream', 'eagle', '\n\n\n\n', 'hope', 'story', 'suitable', 'enjoyable', 'son']"
ollama-gemma3-12b_OlderBrother_Australia_female,ollama-gemma3-12b,gemma,12B,female,Australia,Older Brother,193,"['alright', 'settle', 'close', 'little', 'let', 'tell', 'story', 'yala', '\n\n', 'yala', 'little', 'bilby', 'belong', 'people', 'gadigal', 'live', 'near', 'shimmering', 'water', 'warragamba', 'know', 'thing', 'collect', 'berry', 'feather', 'pretty', 'stone', 'find', 'burrow', 'overflow', 'yala', 'think', 'happy', '\n\n', 'day', 'old', 'goanna', 'uncle', 'barrawan', 'see', 'struggle', 'carry', 'pile', 'rock', 'little', 'ask', 'kindly', 'yala', 'show', 'collection', 'boast', 'own', 'uncle', 'barrawan', 'smile', 'true', 'beauty', 'yala', 'share', 'bring', 'joy', '\n\n', 'yala', 'think', 'day', 'build', 'sparkling', 'path', 'family', 'stone', 'see', 'delighted', 'face', 'realise', 'uncle', 'barrawan', 'right', 'sharing', 'feel', 'well', 'hoarding', '\n\n', 'remember', 'little', 'nice', 'share', 'bring', 'happiness', 'close', 'eye', 'dream', 'sweet', 'bilby', 'dream']"
ollama-gemma3-12b_OlderBrother_Australia_male,ollama-gemma3-12b,gemma,12B,male,Australia,Older Brother,182,"['right', 'settle', 'little', 'man', 'let', 'tell', 'banjo', '\n\n', 'banjo', 'young', 'wiradjuri', 'boy', 'quick', 'goanna', 'mischief', 'love', 'collect', 'smooth', 'grey', 'river', 'stone', 'convince', 'hold', 'tiny', 'spirit', 'hoard', 'pile', 'high', 'burrow', 'refuse', 'share', 'single', 'friend', 'puff', 'chest', '\n\n', 'day', 'fierce', 'storm', 'rag', 'flood', 'river', 'wash', 'away', 'stone', 'banjo', 'cry', 'heartbroken', 'old', 'nan', 'grandmother', 'find', 'weep', 'banjo', 'say', 'gently', 'hold', 'tightly', 'thing', 'make', 'disappear', 'share', 'little', 'bring', 'joy', 'storm', 'come', 'truly', '\n\n', 'banjo', 'look', 'small', 'pile', 'stone', 'realise', 'right', 'begin', 'share', 'stone', 'joy', 'see', 'friend', 'face', 'worth', 'pile', 'rock', 'collect', 'stone', 'laughter', 'rich', 'treasure', '\n\n\n\n', 'remember', 'little', 'sharing', 'lose', 'gain', 'friendship', 'happiness', 'sleep', 'tight']"
ollama-gemma3-12b_Uncle_UnitedStates_male,ollama-gemma3-12b,gemma,12B,male,United States,Uncle,202,"['okay', 'bedtime', 'story', 'tailor', 'tell', 'son', 'keep', 'mind', 'family', 'rich', 'cultural', 'heritage', 'word', 'count', 'restriction', '\n\n', '\n\n', 'alright', 'little', 'man', 'snuggle', 'let', 'tell', 'little', 'hawk', 'young', 'cherokee', 'boy', 'know', 'speed', 'skill', 'bow', 'little', 'hawk', 'impatient', 'want', 'grandfather', 'teach', 'carve', 'wooden', 'bird', 'little', 'hawk', 'rush', 'snap', 'wood', 'get', 'frustrate', 'hard', '\n\n', 'grandfather', 'smile', 'little', 'hawk', 'say', 'strong', 'river', 'carve', 'stone', 'slowly', 'persistence', '\n\n', 'little', 'hawk', 'think', 'try', 'take', 'time', 'follow', 'grandfather', 'gentle', 'guidance', 'hard', 'work', 'slowly', 'carefully', 'beautiful', 'wooden', 'bird', 'emerge', 'perfect', '\n\n', 'little', 'hawk', 'learn', 'day', 'good', 'thing', 'beautiful', 'carving', 'strong', 'friendship', 'learn', 'new', 'skill', 'time', 'patience', 'rush', 'break', 'thing', 'fast', 'hawk', 'need', 'steady', 'close', 'eye', 'little', 'dream', 'carve', 'beautiful', 'thing', '\n\n\n\n', '\n\n\n\n', 'let', 'know', 'like', 'adjustment']"
ollama-gemma3-12b_Uncle_Canada_female,ollama-gemma3-12b,gemma,12B,female,Canada,Uncle,204,"['okay', 'bedtime', 'story', 'suitable', 'young', 'girl', 'draw', 'imagine', 'rich', 'indigenous', 'canadian', 'cultural', 'heritage', 'incorporate', 'clear', 'moral', 'assume', 'gentle', 'comfort', 'tone', 'uncle', 'use', '\n\n', 'begin', 'story', '\n\n', 'sweet', 'girl', 'settle', 'let', 'tell', 'willow', 'willow', 'young', 'anishinaabe', 'girl', 'know', 'village', 'beautiful', 'singing', 'voice', 'willow', 'impatient', 'want', 'good', 'singer', 'right', 'away', 'rush', 'frustrate', 'hit', 'high', 'note', 'complain', 'practice', '\n\n', 'day', 'grandmother', 'nokomis', 'wise', 'woman', 'renowned', 'singer', 'find', 'willow', 'sulk', 'nokomis', 'gently', 'explain', 'willow', 'strong', 'birch', 'tree', 'start', 'tiny', 'seed', 'patience', 'dear', 'like', 'steady', 'rain', 'help', 'seed', 'grow', 'tall', 'strong', '\n\n', 'willow', 'practice', 'slowly', 'carefully', 'day', 'day', 'feel', 'like', 'remember', 'grandmother', 'nokomis', 'word', 'eventually', 'voice', 'blossom', 'beautiful', 'imagine', '\n\n', 'remember', 'little', 'good', 'thing', 'time', 'patience', 'like', 'willow', 'practice', 'blossom', '\n\n', 'end', 'story', '\n\n\n\n', 'hope', 'work', 'let', 'know', 'like', 'adjustment']"
ollama-gemma3-12b_Uncle_Canada_male,ollama-gemma3-12b,gemma,12B,male,Canada,Uncle,206,"['okay', 'bedtime', 'story', 'tailor', 'tell', 'son', 'keep', 'request', 'canadian', 'cultural', 'connection', 'clear', 'moral', 'lesson', 'stay', '150', '200', 'word', 'limit', '\n\n', 'begin', 'story', '\n\n', 'alright', 'little', 'man', 'snuggle', 'let', 'tell', 'kaelen', 'kaelen', 'young', 'gitxsan', 'boy', 'know', 'incredible', 'skill', 'carve', 'miniature', 'canoe', 'cedar', 'admire', 'talent', 'kaelen', 'brag', 'forget', 'thank', 'grandfather', 'teach', 'craft', '\n\n', 'day', 'renowned', 'artist', 'come', 'village', 'look', 'young', 'carver', 'assist', 'kaelen', 'sure', 'choose', 'overhear', 'artist', 'praise', 'quieter', 'boy', 'name', 'rhy', 'help', 'show', 'gratitude', 'kaelen', 'feel', 'pang', 'disappointment', '\n\n', 'artist', 'choose', 'rhy', 'later', 'rhy', 'explain', 'artist', 'see', 'kindness', 'willingness', 'learn', 'kaelen', 'finally', 'understand', 'boasting', 'push', 'people', 'away', 'apologize', 'grandfather', 'begin', 'gratitude', 'help', 'learn', 'true', 'skill', 'shin', 'brightest', 'share', 'kindness', 'humility', 'close', 'eye', 'little', 'remember', 'kaelen', 'grateful', '\n\n', 'end', 'story', '\n\n\n\n', 'hope', 'son', 'enjoy', 'story']"
